Fecha y Hora de la Venta,ID de la Transacción,Nombre del Producto,Cantidad,Precio de Venta por Unidad (MXN),Precio Total de la Venta (MXN)
2024-01-11 11:19:00,456,Gordita,1,42.5,42.5
2024-01-11 11:26:00,457,Nuegado,8,25.5,204.0
2024-01-11 11:38:00,458,Turrón,5,34.0,170.0
2024-01-11 11:39:00,459,Nuegado,5,25.5,127.5
2024-01-11 11:46:00,460,Coca-Cola,10,25.5,255.0
2024-01-11 11:48:00,461,Nuegado,9,25.5,229.5
2024-01-11 12:16:00,462,Empanada,2,51.0,102.0
2024-01-11 12:23:00,463,Empanada,2,51.0,102.0
2024-01-11 12:35:00,464,Taco,8,34.0,272.0
2024-01-11 12:46:00,465,Turrón,3,34.0,102.0
2024-01-11 13:15:00,466,Gordita,3,42.5,127.5
2024-01-11 13:24:00,467,Gordita,6,42.5,255.0
2024-01-11 13:24:00,468,Coca-Cola,4,25.5,102.0
2024-01-11 13:35:00,469,Nuegado,7,25.5,178.5
2024-01-11 13:42:00,470,Pozol,5,34.0,170.0
2024-01-11 13:47:00,471,Taco,7,34.0,238.0
2024-01-11 13:50:00,472,Nuegado,4,25.5,102.0
2024-01-11 13:55:00,473,Turrón,2,34.0,68.0
2024-01-11 14:07:00,474,Pozol,3,34.0,102.0
2024-01-11 14:57:00,475,Taco,5,34.0,170.0
2024-01-11 15:07:00,476,Pozol,3,34.0,102.0
2024-01-11 15:19:00,477,Turrón,5,34.0,170.0
2024-01-11 16:04:00,478,Taco,5,34.0,170.0
2024-01-11 16:05:00,479,Gordita,4,42.5,170.0
2024-01-11 16:27:00,480,Turrón,8,34.0,272.0
2024-01-11 16:40:00,481,Gordita,2,42.5,85.0
2024-01-11 16:52:00,482,Turrón,9,34.0,306.0
2024-01-11 16:59:00,483,Gordita,7,42.5,297.5
2024-01-12 07:06:00,484,Taco,1,34.0,34.0
2024-01-12 07:09:00,485,Turrón,10,34.0,340.0
2024-01-12 07:10:00,486,Empanada,9,51.0,459.0
2024-01-12 07:11:00,487,Nuegado,9,25.5,229.5
2024-01-12 07:31:00,488,Nuegado,7,25.5,178.5
2024-01-12 07:38:00,489,Turrón,5,34.0,170.0
2024-01-12 07:40:00,490,Taco,9,34.0,306.0
2024-01-12 07:55:00,491,Coca-Cola,3,25.5,76.5
2024-01-12 08:01:00,492,Nuegado,6,25.5,153.0
2024-01-12 08:02:00,493,Pozol,9,34.0,306.0
2024-01-12 08:05:00,494,Gordita,5,42.5,212.5
2024-01-12 08:05:00,495,Taco,6,34.0,204.0
2024-01-12 08:14:00,496,Nuegado,3,25.5,76.5
2024-01-12 08:18:00,497,Pozol,7,34.0,238.0
2024-01-12 08:20:00,498,Nuegado,7,25.5,178.5
2024-01-12 08:21:00,499,Pozol,4,34.0,136.0
2024-01-12 08:24:00,500,Turrón,6,34.0,204.0
2024-01-12 08:37:00,501,Taco,8,34.0,272.0
2024-01-12 08:38:00,502,Turrón,9,34.0,306.0
2024-01-12 08:39:00,503,Taco,8,34.0,272.0
2024-01-12 08:46:00,504,Nuegado,9,25.5,229.5
2024-01-12 09:03:00,505,Empanada,6,51.0,306.0
2024-01-12 09:07:00,506,Pozol,5,34.0,170.0
2024-01-12 09:08:00,507,Pozol,2,34.0,68.0
2024-01-12 09:20:00,508,Gordita,3,42.5,127.5
2024-01-12 09:22:00,509,Nuegado,6,25.5,153.0
2024-01-12 09:56:00,510,Turrón,2,34.0,68.0
2024-01-12 10:01:00,511,Nuegado,2,25.5,51.0
2024-01-12 10:05:00,512,Empanada,1,51.0,51.0
2024-01-12 10:08:00,513,Nuegado,1,25.5,25.5
2024-01-12 10:09:00,514,Gordita,10,42.5,425.0
2024-01-12 10:17:00,515,Coca-Cola,7,25.5,178.5
2024-01-12 10:18:00,516,Turrón,9,34.0,306.0
2024-01-12 10:28:00,517,Turrón,4,34.0,136.0
2024-01-12 10:33:00,518,Pozol,7,34.0,238.0
2024-01-12 10:34:00,519,Pozol,1,34.0,34.0
2024-01-12 10:34:00,520,Gordita,6,42.5,255.0
2024-01-12 10:35:00,521,Turrón,3,34.0,102.0
2024-01-12 10:45:00,522,Empanada,10,51.0,510.0
2024-01-12 10:56:00,523,Coca-Cola,2,25.5,51.0
2024-01-12 10:57:00,524,Gordita,8,42.5,340.0
2024-01-12 11:12:00,525,Taco,10,34.0,340.0
2024-01-12 11:18:00,526,Taco,2,34.0,68.0
2024-01-12 11:20:00,527,Pozol,7,34.0,238.0
2024-01-12 11:30:00,528,Pozol,5,34.0,170.0
2024-01-12 11:33:00,529,Gordita,10,42.5,425.0
2024-01-12 11:41:00,530,Gordita,1,42.5,42.5
2024-01-12 11:41:00,531,Nuegado,3,25.5,76.5
2024-01-12 11:49:00,532,Nuegado,2,25.5,51.0
2024-01-12 11:55:00,533,Gordita,8,42.5,340.0
2024-01-12 12:04:00,534,Empanada,5,51.0,255.0
2024-01-12 12:05:00,535,Coca-Cola,6,25.5,153.0
2024-01-12 12:07:00,536,Nuegado,6,25.5,153.0
2024-01-12 12:12:00,537,Gordita,8,42.5,340.0
2024-01-12 12:16:00,538,Taco,5,34.0,170.0
2024-01-12 12:35:00,539,Coca-Cola,8,25.5,204.0
2024-01-12 12:42:00,540,Turrón,9,34.0,306.0
2024-01-12 12:50:00,541,Turrón,9,34.0,306.0
2024-01-12 13:12:00,542,Nuegado,7,25.5,178.5
2024-01-12 13:16:00,543,Pozol,1,34.0,34.0
2024-01-12 13:17:00,544,Pozol,1,34.0,34.0
2024-01-12 13:17:00,545,Coca-Cola,4,25.5,102.0
2024-01-12 13:18:00,546,Pozol,3,34.0,102.0
2024-01-12 13:23:00,547,Turrón,2,34.0,68.0
2024-01-12 13:38:00,548,Turrón,5,34.0,170.0
2024-01-12 13:39:00,549,Pozol,10,34.0,340.0
2024-01-12 13:40:00,550,Turrón,4,34.0,136.0
2024-01-12 13:44:00,551,Nuegado,3,25.5,76.5
2024-01-12 14:10:00,552,Coca-Cola,3,25.5,76.5
2024-01-12 14:14:00,553,Coca-Cola,9,25.5,229.5
2024-01-12 14:34:00,554,Gordita,2,42.5,85.0
2024-01-12 14:56:00,555,Turrón,4,34.0,136.0
2024-01-12 14:57:00,556,Gordita,1,42.5,42.5
2024-01-12 14:57:00,557,Taco,10,34.0,340.0
2024-01-12 15:08:00,558,Gordita,9,42.5,382.5
2024-01-12 15:22:00,559,Turrón,9,34.0,306.0
2024-01-12 15:24:00,560,Pozol,6,34.0,204.0
2024-01-12 15:31:00,561,Nuegado,5,25.5,127.5
2024-01-12 15:37:00,562,Empanada,2,51.0,102.0
2024-01-12 15:39:00,563,Taco,9,34.0,306.0
2024-01-12 15:57:00,564,Turrón,2,34.0,68.0
2024-01-12 16:06:00,565,Coca-Cola,5,25.5,127.5
2024-01-12 16:24:00,566,Taco,7,34.0,238.0
2024-01-12 16:30:00,567,Pozol,10,34.0,340.0
2024-01-12 16:30:00,568,Empanada,9,51.0,459.0
2024-01-12 16:31:00,569,Nuegado,10,25.5,255.0
2024-01-12 16:38:00,570,Turrón,3,34.0,102.0
2024-01-12 16:42:00,571,Nuegado,1,25.5,25.5
2024-01-13 07:05:00,572,Pozol,6,34.0,204.0
2024-01-13 07:35:00,573,Coca-Cola,10,25.5,255.0
2024-01-13 07:37:00,574,Nuegado,8,25.5,204.0
2024-01-13 07:38:00,575,Pozol,9,34.0,306.0
2024-01-13 07:47:00,576,Gordita,10,42.5,425.0
2024-01-13 08:09:00,577,Nuegado,3,25.5,76.5
2024-01-13 08:10:00,578,Empanada,5,51.0,255.0
2024-01-13 08:16:00,579,Taco,2,34.0,68.0
2024-01-13 08:43:00,580,Coca-Cola,8,25.5,204.0
2024-01-13 08:56:00,581,Pozol,1,34.0,34.0
2024-01-13 09:13:00,582,Nuegado,2,25.5,51.0
2024-01-13 09:34:00,583,Nuegado,6,25.5,153.0
2024-01-13 09:35:00,584,Pozol,7,34.0,238.0
2024-01-13 09:53:00,585,Empanada,1,51.0,51.0
2024-01-13 10:08:00,586,Turrón,4,34.0,136.0
2024-01-13 10:12:00,587,Turrón,9,34.0,306.0
2024-01-13 10:31:00,588,Empanada,7,51.0,357.0
2024-01-13 10:36:00,589,Taco,2,34.0,68.0
2024-01-13 10:36:00,590,Nuegado,10,25.5,255.0
2024-01-13 10:53:00,591,Gordita,3,42.5,127.5
2024-01-13 11:11:00,592,Nuegado,7,25.5,178.5
2024-01-13 11:14:00,593,Nuegado,5,25.5,127.5
2024-01-13 11:17:00,594,Taco,8,34.0,272.0
2024-01-13 11:53:00,595,Turrón,7,34.0,238.0
2024-01-13 12:02:00,596,Coca-Cola,1,25.5,25.5
2024-01-13 12:18:00,597,Taco,6,34.0,204.0
2024-01-13 12:29:00,598,Taco,5,34.0,170.0
2024-01-13 13:05:00,599,Turrón,7,34.0,238.0
2024-01-13 13:06:00,600,Pozol,10,34.0,340.0
2024-01-13 13:22:00,601,Coca-Cola,2,25.5,51.0
2024-01-13 13:26:00,602,Nuegado,3,25.5,76.5
2024-01-13 13:38:00,603,Empanada,9,51.0,459.0
2024-01-13 13:40:00,604,Turrón,10,34.0,340.0
2024-01-13 13:49:00,605,Nuegado,9,25.5,229.5
2024-01-13 14:06:00,606,Turrón,4,34.0,136.0
2024-01-13 14:10:00,607,Pozol,1,34.0,34.0
2024-01-13 14:14:00,608,Coca-Cola,1,25.5,25.5
2024-01-13 14:24:00,609,Pozol,4,34.0,136.0
2024-01-13 14:38:00,610,Coca-Cola,4,25.5,102.0
2024-01-13 14:38:00,611,Empanada,4,51.0,204.0
2024-01-13 14:41:00,612,Coca-Cola,6,25.5,153.0
2024-01-13 14:44:00,613,Nuegado,4,25.5,102.0
2024-01-13 14:53:00,614,Gordita,6,42.5,255.0
2024-01-13 15:16:00,615,Turrón,3,34.0,102.0
2024-01-13 15:20:00,616,Gordita,6,42.5,255.0
2024-01-13 15:23:00,617,Pozol,2,34.0,68.0
2024-01-13 15:24:00,618,Empanada,2,51.0,102.0
2024-01-13 15:36:00,619,Gordita,1,42.5,42.5
2024-01-13 15:37:00,620,Pozol,7,34.0,238.0
2024-01-13 15:49:00,621,Pozol,2,34.0,68.0
2024-01-13 15:56:00,622,Gordita,7,42.5,297.5
2024-01-13 16:05:00,623,Turrón,4,34.0,136.0
2024-01-13 16:24:00,624,Turrón,1,34.0,34.0
2024-01-13 16:30:00,625,Gordita,7,42.5,297.5
2024-01-13 16:32:00,626,Nuegado,3,25.5,76.5
2024-01-13 16:34:00,627,Empanada,1,51.0,51.0
2024-01-13 16:41:00,628,Taco,5,34.0,170.0
2024-01-13 16:51:00,629,Nuegado,7,25.5,178.5
2024-01-13 16:54:00,630,Coca-Cola,4,25.5,102.0
2024-01-14 07:07:00,631,Empanada,4,51.0,204.0
2024-01-14 07:11:00,632,Gordita,10,42.5,425.0
2024-01-14 07:12:00,633,Gordita,8,42.5,340.0
2024-01-14 07:13:00,634,Taco,8,34.0,272.0
2024-01-14 07:17:00,635,Gordita,4,42.5,170.0
2024-01-14 07:34:00,636,Coca-Cola,10,25.5,255.0
2024-01-14 07:36:00,637,Gordita,10,42.5,425.0
2024-01-14 07:38:00,638,Turrón,10,34.0,340.0
2024-01-14 07:49:00,639,Turrón,7,34.0,238.0
2024-01-14 07:52:00,640,Turrón,3,34.0,102.0
2024-01-14 07:59:00,641,Empanada,6,51.0,306.0
2024-01-14 08:07:00,642,Coca-Cola,9,25.5,229.5
2024-01-14 08:34:00,643,Empanada,3,51.0,153.0
2024-01-14 08:42:00,644,Empanada,7,51.0,357.0
2024-01-14 09:07:00,645,Coca-Cola,9,25.5,229.5
2024-01-14 09:07:00,646,Pozol,5,34.0,170.0
2024-01-14 09:13:00,647,Pozol,10,34.0,340.0
2024-01-14 09:21:00,648,Nuegado,6,25.5,153.0
2024-01-14 09:23:00,649,Gordita,6,42.5,255.0
2024-01-14 09:41:00,650,Empanada,10,51.0,510.0
2024-01-14 09:47:00,651,Gordita,1,42.5,42.5
2024-01-14 09:49:00,652,Taco,9,34.0,306.0
2024-01-14 09:53:00,653,Gordita,8,42.5,340.0
2024-01-14 09:56:00,654,Nuegado,9,25.5,229.5
2024-01-14 10:19:00,655,Gordita,10,42.5,425.0
2024-01-14 10:36:00,656,Turrón,1,34.0,34.0
2024-01-14 10:45:00,657,Taco,7,34.0,238.0
2024-01-14 10:58:00,658,Coca-Cola,6,25.5,153.0
2024-01-14 11:12:00,659,Taco,7,34.0,238.0
2024-01-14 11:17:00,660,Turrón,5,34.0,170.0
2024-01-14 11:20:00,661,Gordita,6,42.5,255.0
2024-01-14 11:34:00,662,Empanada,2,51.0,102.0
2024-01-14 11:41:00,663,Pozol,4,34.0,136.0
2024-01-14 11:49:00,664,Taco,6,34.0,204.0
2024-01-14 11:59:00,665,Nuegado,7,25.5,178.5
2024-01-14 12:13:00,666,Turrón,10,34.0,340.0
2024-01-14 12:21:00,667,Pozol,6,34.0,204.0
2024-01-14 12:29:00,668,Empanada,3,51.0,153.0
2024-01-14 12:40:00,669,Coca-Cola,5,25.5,127.5
2024-01-14 12:41:00,670,Pozol,3,34.0,102.0
2024-01-14 12:43:00,671,Pozol,7,34.0,238.0
2024-01-14 12:45:00,672,Gordita,6,42.5,255.0
2024-01-14 12:59:00,673,Pozol,2,34.0,68.0
2024-01-14 13:03:00,674,Taco,6,34.0,204.0
2024-01-14 13:06:00,675,Nuegado,3,25.5,76.5
2024-01-14 13:28:00,676,Turrón,9,34.0,306.0
2024-01-14 13:31:00,677,Coca-Cola,2,25.5,51.0
2024-01-14 13:37:00,678,Taco,8,34.0,272.0
2024-01-14 14:05:00,679,Nuegado,5,25.5,127.5
2024-01-14 14:27:00,680,Empanada,5,51.0,255.0
2024-01-14 14:31:00,681,Turrón,4,34.0,136.0
2024-01-14 14:33:00,682,Pozol,7,34.0,238.0
2024-01-14 14:38:00,683,Nuegado,2,25.5,51.0
2024-01-14 14:53:00,684,Nuegado,9,25.5,229.5
2024-01-14 14:53:00,685,Turrón,7,34.0,238.0
2024-01-14 14:54:00,686,Nuegado,9,25.5,229.5
2024-01-14 15:04:00,687,Pozol,8,34.0,272.0
2024-01-14 15:05:00,688,Nuegado,5,25.5,127.5
2024-01-14 15:07:00,689,Turrón,3,34.0,102.0
2024-01-14 15:08:00,690,Taco,10,34.0,340.0
2024-01-14 15:10:00,691,Gordita,1,42.5,42.5
2024-01-14 15:20:00,692,Pozol,5,34.0,170.0
2024-01-14 15:20:00,693,Coca-Cola,2,25.5,51.0
2024-01-14 15:36:00,694,Gordita,3,42.5,127.5
2024-01-14 15:46:00,695,Empanada,1,51.0,51.0
2024-01-14 15:46:00,696,Pozol,3,34.0,102.0
2024-01-14 16:05:00,697,Turrón,1,34.0,34.0
2024-01-14 16:07:00,698,Turrón,2,34.0,68.0
2024-01-14 16:18:00,699,Taco,7,34.0,238.0
2024-01-14 16:22:00,700,Empanada,4,51.0,204.0
2024-01-14 16:36:00,701,Turrón,7,34.0,238.0
2024-01-14 16:44:00,702,Pozol,9,34.0,306.0
2024-01-14 16:50:00,703,Nuegado,8,25.5,204.0
2024-01-15 07:07:00,704,Empanada,10,51.0,510.0
2024-01-15 07:13:00,705,Taco,1,34.0,34.0
2024-01-15 07:27:00,706,Empanada,10,51.0,510.0
2024-01-15 07:37:00,707,Turrón,8,34.0,272.0
2024-01-15 07:50:00,708,Gordita,2,42.5,85.0
2024-01-15 07:53:00,709,Nuegado,5,25.5,127.5
2024-01-15 07:53:00,710,Pozol,3,34.0,102.0
2024-01-15 07:53:00,711,Pozol,10,34.0,340.0
2024-01-15 07:55:00,712,Pozol,10,34.0,340.0
2024-01-15 08:04:00,713,Taco,8,34.0,272.0
2024-01-15 08:18:00,714,Pozol,9,34.0,306.0
2024-01-15 08:21:00,715,Pozol,5,34.0,170.0
2024-01-15 08:29:00,716,Pozol,7,34.0,238.0
2024-01-15 08:39:00,717,Coca-Cola,6,25.5,153.0
2024-01-15 08:41:00,718,Taco,8,34.0,272.0
2024-01-15 08:47:00,719,Gordita,4,42.5,170.0
2024-01-15 08:53:00,720,Empanada,1,51.0,51.0
2024-01-15 09:00:00,721,Nuegado,5,25.5,127.5
2024-01-15 09:03:00,722,Pozol,2,34.0,68.0
2024-01-15 09:13:00,723,Pozol,8,34.0,272.0
2024-01-15 09:15:00,724,Gordita,3,42.5,127.5
2024-01-15 09:17:00,725,Coca-Cola,3,25.5,76.5
2024-01-15 09:39:00,726,Taco,7,34.0,238.0
2024-01-15 09:58:00,727,Coca-Cola,8,25.5,204.0
2024-01-15 10:04:00,728,Empanada,10,51.0,510.0
2024-01-15 10:06:00,729,Pozol,9,34.0,306.0
2024-01-15 10:14:00,730,Empanada,9,51.0,459.0
2024-01-15 10:23:00,731,Empanada,2,51.0,102.0
2024-01-15 10:25:00,732,Empanada,8,51.0,408.0
2024-01-15 10:28:00,733,Coca-Cola,8,25.5,204.0
2024-01-15 10:43:00,734,Empanada,4,51.0,204.0
2024-01-15 10:52:00,735,Turrón,5,34.0,170.0
2024-01-15 10:56:00,736,Pozol,8,34.0,272.0
2024-01-15 11:00:00,737,Turrón,4,34.0,136.0
2024-01-15 11:07:00,738,Empanada,7,51.0,357.0
2024-01-15 11:26:00,739,Coca-Cola,7,25.5,178.5
2024-01-15 11:26:00,740,Gordita,3,42.5,127.5
2024-01-15 11:29:00,741,Gordita,7,42.5,297.5
2024-01-15 11:49:00,742,Gordita,5,42.5,212.5
2024-01-15 11:59:00,743,Gordita,9,42.5,382.5
2024-01-15 12:14:00,744,Gordita,7,42.5,297.5
2024-01-15 12:19:00,745,Taco,9,34.0,306.0
2024-01-15 12:20:00,746,Turrón,9,34.0,306.0
2024-01-15 12:21:00,747,Turrón,10,34.0,340.0
2024-01-15 12:34:00,748,Coca-Cola,7,25.5,178.5
2024-01-15 12:46:00,749,Turrón,4,34.0,136.0
2024-01-15 12:56:00,750,Nuegado,10,25.5,255.0
2024-01-15 12:58:00,751,Pozol,2,34.0,68.0
2024-01-15 13:15:00,752,Turrón,2,34.0,68.0
2024-01-15 13:29:00,753,Gordita,1,42.5,42.5
2024-01-15 13:32:00,754,Gordita,2,42.5,85.0
2024-01-15 13:38:00,755,Empanada,10,51.0,510.0
2024-01-15 13:40:00,756,Taco,10,34.0,340.0
2024-01-15 13:42:00,757,Empanada,10,51.0,510.0
2024-01-15 13:52:00,758,Empanada,2,51.0,102.0
2024-01-15 13:53:00,759,Pozol,2,34.0,68.0
2024-01-15 13:53:00,760,Taco,10,34.0,340.0
2024-01-15 13:56:00,761,Empanada,3,51.0,153.0
2024-01-15 14:01:00,762,Gordita,8,42.5,340.0
2024-01-15 14:03:00,763,Taco,9,34.0,306.0
2024-01-15 14:16:00,764,Turrón,10,34.0,340.0
2024-01-15 14:23:00,765,Empanada,3,51.0,153.0
2024-01-15 14:26:00,766,Pozol,4,34.0,136.0
2024-01-15 14:43:00,767,Taco,1,34.0,34.0
2024-01-15 14:44:00,768,Turrón,6,34.0,204.0
2024-01-15 15:02:00,769,Taco,10,34.0,340.0
2024-01-15 15:05:00,770,Empanada,4,51.0,204.0
2024-01-15 15:19:00,771,Turrón,8,34.0,272.0
2024-01-15 15:25:00,772,Coca-Cola,4,25.5,102.0
2024-01-15 15:27:00,773,Pozol,9,34.0,306.0
2024-01-15 15:27:00,774,Coca-Cola,3,25.5,76.5
2024-01-15 15:34:00,775,Taco,10,34.0,340.0
2024-01-15 15:34:00,776,Gordita,10,42.5,425.0
2024-01-15 15:36:00,777,Coca-Cola,7,25.5,178.5
2024-01-15 15:37:00,778,Gordita,2,42.5,85.0
2024-01-15 15:41:00,779,Turrón,4,34.0,136.0
2024-01-15 15:47:00,780,Pozol,7,34.0,238.0
2024-01-15 15:53:00,781,Gordita,4,42.5,170.0
2024-01-15 15:53:00,782,Turrón,6,34.0,204.0
2024-01-15 16:05:00,783,Nuegado,9,25.5,229.5
2024-01-15 16:07:00,784,Turrón,2,34.0,68.0
2024-01-15 16:11:00,785,Turrón,6,34.0,204.0
2024-01-15 16:14:00,786,Empanada,4,51.0,204.0
2024-01-15 16:15:00,787,Empanada,3,51.0,153.0
2024-01-15 16:28:00,788,Coca-Cola,1,25.5,25.5
2024-01-15 16:28:00,789,Coca-Cola,9,25.5,229.5
2024-01-15 16:37:00,790,Gordita,4,42.5,170.0
2024-01-15 16:39:00,791,Pozol,8,34.0,272.0
2024-01-15 16:52:00,792,Gordita,5,42.5,212.5
2024-01-16 07:00:00,793,Coca-Cola,7,25.5,178.5
2024-01-16 07:09:00,794,Pozol,2,34.0,68.0
2024-01-16 07:21:00,795,Pozol,8,34.0,272.0
2024-01-16 07:31:00,796,Taco,9,34.0,306.0
2024-01-16 07:32:00,797,Empanada,3,51.0,153.0
2024-01-16 07:35:00,798,Empanada,7,51.0,357.0
2024-01-16 07:41:00,799,Coca-Cola,4,25.5,102.0
2024-01-16 08:01:00,800,Gordita,4,42.5,170.0
2024-01-16 08:09:00,801,Coca-Cola,2,25.5,51.0
2024-01-16 08:18:00,802,Pozol,7,34.0,238.0
2024-01-16 08:29:00,803,Empanada,8,51.0,408.0
2024-01-16 08:31:00,804,Coca-Cola,1,25.5,25.5
2024-01-16 08:33:00,805,Gordita,10,42.5,425.0
2024-01-16 08:43:00,806,Turrón,8,34.0,272.0
2024-01-16 08:48:00,807,Nuegado,7,25.5,178.5
2024-01-16 09:00:00,808,Gordita,8,42.5,340.0
2024-01-16 09:02:00,809,Coca-Cola,4,25.5,102.0
2024-01-16 09:03:00,810,Nuegado,8,25.5,204.0
2024-01-16 09:03:00,811,Coca-Cola,7,25.5,178.5
2024-01-16 09:04:00,812,Coca-Cola,9,25.5,229.5
2024-01-16 09:15:00,813,Gordita,10,42.5,425.0
2024-01-16 09:18:00,814,Empanada,1,51.0,51.0
2024-01-16 09:35:00,815,Nuegado,3,25.5,76.5
2024-01-16 09:59:00,816,Pozol,9,34.0,306.0
2024-01-16 09:59:00,817,Coca-Cola,7,25.5,178.5
2024-01-16 10:28:00,818,Pozol,4,34.0,136.0
2024-01-16 10:49:00,819,Gordita,3,42.5,127.5
2024-01-16 10:52:00,820,Coca-Cola,8,25.5,204.0
2024-01-16 11:00:00,821,Nuegado,8,25.5,204.0
2024-01-16 11:09:00,822,Empanada,1,51.0,51.0
2024-01-16 11:23:00,823,Taco,2,34.0,68.0
2024-01-16 11:28:00,824,Coca-Cola,2,25.5,51.0
2024-01-16 11:31:00,825,Turrón,5,34.0,170.0
2024-01-16 11:44:00,826,Nuegado,9,25.5,229.5
2024-01-16 11:49:00,827,Taco,9,34.0,306.0
2024-01-16 11:50:00,828,Taco,9,34.0,306.0
2024-01-16 11:54:00,829,Pozol,8,34.0,272.0
2024-01-16 11:58:00,830,Turrón,9,34.0,306.0
2024-01-16 12:05:00,831,Pozol,7,34.0,238.0
2024-01-16 12:13:00,832,Nuegado,5,25.5,127.5
2024-01-16 12:28:00,833,Pozol,1,34.0,34.0
2024-01-16 12:30:00,834,Nuegado,7,25.5,178.5
2024-01-16 12:34:00,835,Coca-Cola,1,25.5,25.5
2024-01-16 13:19:00,836,Coca-Cola,4,25.5,102.0
2024-01-16 13:56:00,837,Empanada,4,51.0,204.0
2024-01-16 14:20:00,838,Turrón,2,34.0,68.0
2024-01-16 14:23:00,839,Gordita,7,42.5,297.5
2024-01-16 14:38:00,840,Coca-Cola,4,25.5,102.0
2024-01-16 14:41:00,841,Turrón,3,34.0,102.0
2024-01-16 14:44:00,842,Pozol,9,34.0,306.0
2024-01-16 14:47:00,843,Pozol,6,34.0,204.0
2024-01-16 15:10:00,844,Taco,3,34.0,102.0
2024-01-16 15:12:00,845,Turrón,10,34.0,340.0
2024-01-16 15:13:00,846,Coca-Cola,2,25.5,51.0
2024-01-16 15:16:00,847,Empanada,9,51.0,459.0
2024-01-16 15:19:00,848,Pozol,4,34.0,136.0
2024-01-16 15:48:00,849,Gordita,2,42.5,85.0
2024-01-16 15:51:00,850,Nuegado,8,25.5,204.0
2024-01-16 15:53:00,851,Coca-Cola,10,25.5,255.0
2024-01-16 16:24:00,852,Pozol,9,34.0,306.0
2024-01-16 16:29:00,853,Turrón,9,34.0,306.0
2024-01-16 16:37:00,854,Taco,10,34.0,340.0
2024-01-16 16:52:00,855,Taco,6,34.0,204.0
2024-01-17 07:34:00,856,Empanada,7,51.0,357.0
2024-01-17 09:39:00,857,Nuegado,9,25.5,229.5
2024-01-17 09:41:00,858,Coca-Cola,9,25.5,229.5
2024-01-17 09:43:00,859,Pozol,4,34.0,136.0
2024-01-17 10:03:00,860,Pozol,9,34.0,306.0
2024-01-17 10:45:00,861,Nuegado,2,25.5,51.0
2024-01-17 11:41:00,862,Pozol,9,34.0,306.0
2024-01-17 11:58:00,863,Pozol,6,34.0,204.0
2024-01-17 12:12:00,864,Taco,9,34.0,306.0
2024-01-17 12:30:00,865,Nuegado,3,25.5,76.5
2024-01-17 12:33:00,866,Gordita,5,42.5,212.5
2024-01-17 14:38:00,867,Coca-Cola,10,25.5,255.0
2024-01-17 15:41:00,868,Gordita,2,42.5,85.0
2024-01-17 16:35:00,869,Pozol,8,34.0,272.0
2024-01-17 16:56:00,870,Nuegado,5,25.5,127.5
2024-01-18 07:39:00,871,Coca-Cola,10,25.5,255.0
2024-01-18 08:24:00,872,Empanada,6,51.0,306.0
2024-01-18 09:01:00,873,Taco,3,34.0,102.0
2024-01-18 09:32:00,874,Coca-Cola,7,25.5,178.5
2024-01-18 10:04:00,875,Coca-Cola,7,25.5,178.5
2024-01-18 10:52:00,876,Pozol,6,34.0,204.0
2024-01-18 11:08:00,877,Taco,8,34.0,272.0
2024-01-18 11:10:00,878,Gordita,3,42.5,127.5
2024-01-18 11:24:00,879,Turrón,2,34.0,68.0
2024-01-18 11:27:00,880,Gordita,2,42.5,85.0
2024-01-18 12:43:00,881,Nuegado,5,25.5,127.5
2024-01-18 13:34:00,882,Coca-Cola,8,25.5,204.0
2024-01-18 13:40:00,883,Empanada,2,51.0,102.0
2024-01-18 13:54:00,884,Taco,4,34.0,136.0
2024-01-18 13:56:00,885,Empanada,4,51.0,204.0
2024-01-18 13:58:00,886,Empanada,3,51.0,153.0
2024-01-18 14:36:00,887,Pozol,5,34.0,170.0
2024-01-18 14:48:00,888,Empanada,3,51.0,153.0
2024-01-18 14:53:00,889,Nuegado,5,25.5,127.5
2024-01-18 14:59:00,890,Pozol,6,34.0,204.0
2024-01-18 15:05:00,891,Gordita,2,42.5,85.0
2024-01-18 15:16:00,892,Nuegado,2,25.5,51.0
2024-01-18 15:20:00,893,Taco,3,34.0,102.0
2024-01-18 15:31:00,894,Empanada,5,51.0,255.0
2024-01-18 15:50:00,895,Taco,6,34.0,204.0
2024-01-18 15:59:00,896,Taco,1,34.0,34.0
2024-01-18 16:12:00,897,Turrón,3,34.0,102.0
2024-01-18 16:22:00,898,Turrón,1,34.0,34.0
2024-01-18 16:26:00,899,Pozol,6,34.0,204.0
2024-01-18 16:36:00,900,Taco,10,34.0,340.0
2024-01-18 16:46:00,901,Turrón,7,34.0,238.0
2024-01-19 07:03:00,902,Coca-Cola,10,25.5,255.0
2024-01-19 07:04:00,903,Gordita,9,42.5,382.5
2024-01-19 07:20:00,904,Nuegado,8,25.5,204.0
2024-01-19 07:34:00,905,Empanada,8,51.0,408.0
2024-01-19 07:46:00,906,Turrón,2,34.0,68.0
2024-01-19 08:07:00,907,Turrón,10,34.0,340.0
2024-01-19 08:24:00,908,Empanada,5,51.0,255.0
2024-01-19 08:39:00,909,Empanada,1,51.0,51.0
2024-01-19 08:41:00,910,Coca-Cola,4,25.5,102.0
2024-01-19 08:51:00,911,Empanada,10,51.0,510.0
2024-01-19 09:07:00,912,Pozol,8,34.0,272.0
